"gene","log2FC","pvalue","padj","mean_iface","mean_distal","cscore","sig"
"HERC2",-0.255404253146528,0.0179386128703247,0.0374309833136918,0.192797574239324,0.232073415085666,0.364402810530944,FALSE
"TMEM185B",-0.443488604038168,0.0961962962491957,0.150974881104512,0.0959590523119743,0.13409252039972,0.364146410035457,FALSE
"VSIR",0.392882441407992,0.0720454304673439,0.118470364391933,0.406325062839173,0.307075843634698,0.363962473227739,FALSE
"HGSNAT",-0.2329936699743,0.0123447457586171,0.0274201015069372,0.284629380433768,0.336269417172097,0.363920022381395,FALSE
"SRC",-0.31575880069444,0.0385149604311212,0.070425629952067,0.210839816507653,0.26487183898186,0.36383915948606,FALSE
"PPP1R12C",0.269350511501054,0.0222699113098132,0.0446606625301216,0.595388693848095,0.492286750767014,0.363643348331713,FALSE
"AC139530.3",-0.350589520443787,0.0531031245597732,0.091784150388302,0.00904288630436796,0.0142812329922503,0.363642777391393,FALSE
"SLC9A3R2",-0.335629303520935,0.0467916153460005,0.0825225031817907,0.398965409282915,0.506084795339931,0.363630053120556,FALSE
"TMEM222",-0.221201962802361,0.00978648672707701,0.0227097447741804,0.351111660240188,0.410949441702237,0.363609075982011,FALSE
"AK1",0.392407644297077,0.0720454304673439,0.118470364391933,0.177040498059645,0.132498134485971,0.36352262580124,FALSE
"CHMP1A",-0.203602241542228,0.00655719264528017,0.0163989338428669,0.391964659939899,0.452890485558993,0.363467542590905,FALSE
"DPP8",-0.269142768223852,0.0222699113098132,0.0446606625301216,0.152561184283877,0.185901111850532,0.363362879360282,FALSE
"AC010883.1",-0.308653015369804,0.0360396112776618,0.066509228533102,0.00971588327766002,0.0144191225400696,0.363321047829295,FALSE
"KCNAB3",-0.48991265162324,0.119855565959248,0.181327015872652,0.0155985823635526,0.0259496211808374,0.363288595869588,FALSE
"OST4",-0.21023466484002,0.00771180501793697,0.0187120866992472,1.19003133016362,1.37828785666801,0.363259805745263,FALSE
"AZI2",-0.259114135956234,0.0192923797065616,0.0396766326945614,0.2497958654806,0.300909049058697,0.363139442550492,FALSE
"MMP25",-0.510922173247813,0.12980379858706,0.194705697880589,0.00906202732344142,0.017162640598967,0.36307219891452,FALSE
"ENPEP",0.421009830097924,0.0858548799504104,0.137333368087044,0.0537737471324402,0.0376327162820928,0.363004749763525,FALSE
"CDHR3",-0.90771719377241,0.310311462269214,0.398198898356141,0.0107116482643178,0.028856597168991,0.36299605660189,FALSE
"SCARNA9",0.342088691800026,0.0498207831430484,0.08696874974221,0.0232231815110512,0.0162097127660329,0.362831846244024,FALSE
"HDAC9",0.254221888527415,0.0179386128703247,0.0374309833136918,0.105469011473681,0.086813748074869,0.362715849624972,FALSE
"PABPC4",-0.23213882547749,0.0123447457586171,0.0274201015069372,0.53565637257521,0.630914328907963,0.36258481431138,FALSE
"AP5M1",-0.258705509253837,0.0192923797065616,0.0396766326945614,0.117847100678355,0.142956874904024,0.362566766450163,FALSE
"SPATC1L",-0.529355127230312,0.140419714705501,0.206640763031219,0.202933531552542,0.297323541122937,0.362493923127553,FALSE
"TMEM237",-0.420030191139853,0.0858548799504104,0.137333368087044,0.13286055489627,0.18114107283668,0.362160081612307,FALSE
"MSC",0.410101951091699,0.0810174975610638,0.130889467675277,0.0497873845665743,0.0349942033547784,0.362159104937922,FALSE
"HAX1",-0.235974714750497,0.0133205160236,0.0291937777416272,0.339163263337064,0.401210325421855,0.3621526843138,FALSE
"LZTS3",-0.390897373358651,0.0720454304673439,0.118470364391933,0.0880485816847772,0.118562157012716,0.362123525490156,FALSE
"BMF",-0.278395089357383,0.0256392720088056,0.0500853279295386,0.0767590663338411,0.0952252926345162,0.361994205522247,FALSE
"EPN1",-0.223786078452765,0.0105812114431657,0.0242054796193069,0.582698883557082,0.68215033176859,0.36165761722189,FALSE
"TNNI2",0.758192598439402,0.250274577929519,0.333516300788842,0.0527536629391381,0.0271022601376683,0.361569111526819,FALSE
"C1QTNF6",-0.35652674645778,0.0565165373679619,0.096800620632613,0.0462394857583683,0.062005651778794,0.361561566624355,FALSE
"AC048341.2",-0.381473143273559,0.0678681872124844,0.112788620402586,0.0137481488741194,0.020936032938043,0.361535340901276,FALSE
"UBE2I",-0.181306461875042,0.00363882622462475,0.0101489294647044,0.546009992070074,0.62046543246055,0.361448893809873,FALSE
"EPS15L1",-0.235504081620974,0.0133205160236,0.0291937777416272,0.0916393050583644,0.10966178574351,0.36143039908352,FALSE
"NPR3",-0.500327747235634,0.126430617366768,0.189683479698875,0.0437280132735883,0.066000148581107,0.36122186979621,FALSE
"AC025171.2",-0.348170096668754,0.0531031245597732,0.091784150388302,0.0134330751382312,0.0198290160480012,0.361133272885594,FALSE
"ATP6V0A1",-0.277619010354988,0.0256392720088056,0.0500853279295386,0.318679737797104,0.388423165204971,0.360985078161046,FALSE
"SPNS2",0.319511941432905,0.0411235940604749,0.0742193688421124,0.0366507202250576,0.0273831311806862,0.36088322409179,FALSE
"ASNSD1",-0.300490911071521,0.0337176689368632,0.0629681830663407,0.143446859392666,0.17897953749954,0.360853176115009,FALSE
"ART3",0.289535731043087,0.0297786398814523,0.0567235361563353,0.0055788553186125,0.00274607894898899,0.3608300548495,FALSE
"ABCC10",-0.319105368615369,0.0411235940604749,0.0742193688421124,0.085073180804957,0.10860918228554,0.360424007110532,FALSE
"RAB35",-0.257167751774495,0.0192923797065616,0.0396766326945614,0.157910838625133,0.190675307857074,0.360411652867628,FALSE
"LINC01023",-0.379954183898512,0.0678681872124844,0.112788620402586,0.0586355056652627,0.0793154198298669,0.360095770370149,FALSE
"UGP2",-0.211853507161603,0.00835482733564452,0.0199874800468932,0.352578533611777,0.40992946489928,0.359990368062764,FALSE
"AC011468.5",-0.332241166215314,0.0467503793838957,0.0825225031817907,0.00460128063827757,0.00838253938193684,0.359959251627664,FALSE
"PTX3",0.370854158289832,0.0634563409020294,0.107026203388303,0.0116138813983375,0.00671454421349055,0.359917624776996,FALSE
"HSD17B1",-0.354890888222751,0.0565165373679619,0.096800620632613,0.0427640608838754,0.0574793693872783,0.359902607031256,FALSE
"OFD1",-0.33217851762637,0.0467916153460005,0.0825225031817907,0.192421415306527,0.244830939160155,0.359891376416869,FALSE
"CENPW",0.346823078233107,0.0531031245597732,0.091784150388302,0.0410109765176848,0.0301106304054476,0.359736101844897,FALSE
"CACNA1H",0.346789547070631,0.0531031245597732,0.091784150388302,0.280911383920794,0.21875292738528,0.359701322239856,FALSE
"ITFG2-AS1",-0.370551402622403,0.0638922349271161,0.107026203388303,0.0073376218820225,0.0124148901209158,0.359623797410434,FALSE
"MTHFD2",-0.397652677852869,0.0764309455795402,0.124640348511276,0.176480824006826,0.235662893853434,0.359613757661032,FALSE
"CDKN2AIP",-0.339046956879986,0.0498636902105405,0.08696874974221,0.0902194792191914,0.11676969504628,0.359605670333281,FALSE
"DOC2B",0.318232291795152,0.0411235940604749,0.0742193688421124,0.0294405918393017,0.0216334061824728,0.359437881908618,FALSE
"RTF2",-0.185794537143373,0.00432018404033112,0.0116421392073871,0.417765719552395,0.476559220115154,0.359320543017768,FALSE
"HIST1H4E",-0.6051676361264,0.180577376808465,0.254870435057626,0.0270470025621697,0.0463542515551658,0.35927624883724,FALSE
"CEP192",-0.338734364066759,0.0498636902105405,0.08696874974221,0.0784039820181476,0.101799801306297,0.359274122900512,FALSE
"TTC14",-0.281850205255947,0.0274834219756216,0.0531397592441742,0.262039954250962,0.320733402804448,0.359240752299611,FALSE
"CEP126",0.406709978749475,0.081031749241851,0.130889467675277,0.0626218730231303,0.0447817047173606,0.35916367010967,FALSE
"TMEM8B",-0.317458014640604,0.0411235940604749,0.0742193688421124,0.29421412530269,0.369091249821608,0.358563349224109,FALSE
"AC092279.1",-0.50964754158317,0.13328317074932,0.198062164005535,0.0267191252820935,0.0422771043927532,0.358383376682074,FALSE
"AC012467.2",-0.337890356421268,0.0498636902105405,0.08696874974221,0.0197283838974179,0.0275739136647874,0.35837893735478,FALSE
"SETD2",-0.255562173153399,0.0192923797065616,0.0396766326945614,0.230931779243993,0.277624560269136,0.358161490315576,FALSE
"DUSP14",-0.395994956695599,0.0764309455795402,0.124640348511276,0.066114803368716,0.0901556583144406,0.358114611879494,FALSE
"YIF1A",-0.280961459899807,0.0274834219756216,0.0531397592441742,0.377413577522099,0.460709175698005,0.358107974872493,FALSE
"AL358852.1",-0.270188049663005,0.0239031458675584,0.0473284162199285,0.00784365478223308,0.0115188233227942,0.357966210522272,FALSE
"ZNF333",-0.280820384069767,0.0274834219756216,0.0531397592441742,0.0633985341212427,0.0791708169468013,0.357928162382136,FALSE
"FAAP100",-0.291770927003679,0.0315171020745616,0.0593781732855691,0.225204538905867,0.277923756101737,0.357820035846794,FALSE
"NHS",0.352764910537855,0.0565165373679619,0.096800620632613,0.0586405501975932,0.0437511718003558,0.357746606590907,FALSE
"AC096992.2",-0.425103958086748,0.0909073832506265,0.14415232088706,0.0117090523547514,0.019148077036794,0.357588250706887,FALSE
"ACSL5",-0.470121310154633,0.11355139298344,0.173557016126495,0.136728957267767,0.193252757908162,0.35755444117157,FALSE
"ZNF12",-0.237106127322386,0.0143638476011364,0.0311292023312386,0.148908962083269,0.177294251275262,0.357279101879024,FALSE
"KATNAL1",0.280189818576673,0.0274834219756216,0.0531397592441742,0.0536336365023221,0.0424011964245124,0.357124455952661,FALSE
"IQCH-AS1",-0.344152883815667,0.0531031245597732,0.091784150388302,0.038287413578534,0.0512963035019756,0.356966489926936,FALSE
"ACSBG1",-0.285267438242781,0.0293647984675753,0.0560942690175143,0.00527444060999503,0.00861398544144133,0.35689281654517,FALSE
"CD99L2",0.279762939584544,0.0274834219756216,0.0531397592441742,0.206716761180115,0.168515308624799,0.356580364348633,FALSE
"LINC01358",-0.618997711301765,0.189543984158981,0.265473702926429,0.0141847877653805,0.0271431864964636,0.356529368575694,FALSE
"KIN",-0.259021252850073,0.0207345942071825,0.0421111521272532,0.0703098375844698,0.0861040996156814,0.356310380487283,FALSE
"BEX4",-0.27390815045001,0.0256392720088056,0.0500853279295386,0.346612529066568,0.421172612005297,0.356159886070886,FALSE
"KLK15",-0.582566754447051,0.170801878489426,0.24476238505319,0.00611767657383398,0.0141364005409585,0.356097029968688,FALSE
"CYB5R3",0.240381512807592,0.0154786024428386,0.0330907537833427,1.0340559198571,0.87381570485164,0.355835152423619,FALSE
"U47924.2",-0.433323411938151,0.0961338780640341,0.150974881104512,0.0125506321060141,0.0204510354383169,0.355799818540575,FALSE
"TGOLN2",-0.253858291748419,0.0192923797065616,0.0396766326945614,0.6462557212954,0.772513904213539,0.355773559833539,FALSE
"ADRA2C",0.655353438606787,0.208453554588765,0.287049864838564,0.152220577158426,0.0929970769056322,0.355229516705104,FALSE
"TMEM38B",-0.268076896430773,0.0239031458675584,0.0473284162199285,0.0824284205578402,0.101302448604854,0.3551691899904,FALSE
"AXIN2",-0.365804994772108,0.0638922349271161,0.107026203388303,0.117492551280841,0.154286957937255,0.355017361695707,FALSE
"MRNIP",-0.248761569637843,0.0179386128703247,0.0374309833136918,0.153433696137451,0.184189747412921,0.354925237192948,FALSE
"ARL4D",0.327349770733414,0.0467916153460005,0.0825225031817907,0.0637446635182553,0.048774439786432,0.354659778726288,FALSE
"DHRS12",-0.267682816937895,0.0239031458675584,0.0473284162199285,0.10636813707559,0.130092420495579,0.354647082728862,FALSE
"PACS1",-0.262639626230515,0.0222699113098132,0.0446606625301216,0.300146728869098,0.36207424617736,0.354583150983473,FALSE
"RASGRP2",0.32027285688874,0.0438803844612209,0.0783179582733663,0.17653876382758,0.139402325573523,0.354266183305282,FALSE
"WDR24",-0.410835401044766,0.0858548799504104,0.137333368087044,0.147823540358969,0.199819361169999,0.354232113572182,FALSE
"RDH16",-0.57943221324482,0.171909595080748,0.24476238505319,0.0236949703452433,0.040349081829588,0.354181024971994,FALSE
"ZNF800",-0.272108332787138,0.0256392720088056,0.0500853279295386,0.119887743372079,0.146848706609723,0.353819602100862,FALSE
"TCOF1",-0.272092298815693,0.0256392720088056,0.0500853279295386,0.124196809719146,0.152050410288274,0.353798753296495,FALSE
"SYF2",-0.188831767715127,0.00511526202312653,0.0133779022154705,0.394228255786847,0.450755675934959,0.353797462725656,FALSE
"SNHG25",-0.326430932252164,0.0467916153460005,0.0825225031817907,1.40030513515895,1.75839219475871,0.353664283749416,FALSE
"ASTE1",-0.288260674248022,0.0315171020745616,0.0593781732855691,0.0309809653649151,0.0400446082723228,0.353515156057162,FALSE
"HS3ST2",-0.741138109847578,0.250296797503512,0.333516300788842,0.0146070901581845,0.0311306016634168,0.35343611695475,FALSE
"PRR14",-0.261659056155607,0.0222699113098132,0.0446606625301216,0.191148468736433,0.231148161563419,0.353259307997892,FALSE
"PPFIA2",-1.22697729127717,0.424883473682099,0.515431853070598,0.0588277996303928,0.151109390405938,0.353159335213807,FALSE
"NME4",-0.247453087384699,0.0179386128703247,0.0374309833136918,0.936987348937543,1.11417773350135,0.353058335586177,FALSE
"HCG11",0.381049843449425,0.0720454304673439,0.118470364391933,0.101926675589833,0.0759460995223518,0.35300086954223,FALSE
"NPTX2",0.355706192434851,0.0600625716970022,0.101965359300689,0.0184238504819469,0.0122128700756678,0.352699531092614,FALSE
"RPRM",0.451903579894479,0.107445379871881,0.165982642228586,0.0398332054582369,0.0264319393951891,0.352456469842981,FALSE
"ANO9",-0.543217886295178,0.155569932587743,0.224809382843988,0.0618660330090743,0.0947245614840499,0.352105993428878,FALSE
"PIK3C2B",-0.36270399770848,0.0638922349271161,0.107026203388303,0.0635047747492386,0.0845149119130831,0.352007813406621,FALSE
"ARL6",-0.246591135728995,0.0179386128703247,0.0374309833136918,0.0381637615101878,0.0471415117202365,0.351828529887913,FALSE
"LINC01703",-0.315267335742568,0.0424733830982261,0.0766189492961215,0.00751113054496822,0.011788087484652,0.35173235631754,FALSE
"ZNF396",-0.3982667411084,0.081031749241851,0.130889467675277,0.0101864792644702,0.016604237448191,0.351707486644242,FALSE
"SRPX",0.428330174375265,0.0961962962491957,0.150974881104512,0.153952898151557,0.111836907603063,0.351699894627259,FALSE
"QKI",0.265392319689106,0.0239031458675584,0.0473284162199285,0.349046243637161,0.288716587031262,0.351612453249936,FALSE
"GLIDR",-0.474061180655792,0.119855565959248,0.181327015872652,0.0290657835783233,0.0442629218235365,0.351534135944637,FALSE
"SLC39A8",-0.574981433946477,0.171929705438273,0.24476238505319,0.0950380562802901,0.146470811573934,0.351460462432014,FALSE
"CNTNAP3",-0.361893758135012,0.0638424025993813,0.107026203388303,0.00662977504490852,0.0113711184245999,0.351221467895147,FALSE
"AC018809.2",-0.313357771238824,0.04214399774708,0.0760519230512686,0.00372194259815932,0.0070508363737084,0.350612813954913,FALSE
"CBR3",-0.291797050160679,0.0337176689368632,0.0629681830663407,0.0935955299912001,0.116817936203171,0.350412902526724,FALSE
"CUX1",-0.202725548283782,0.00771180501793697,0.0187120866992472,0.39356825682513,0.454454815297105,0.35028497010808,FALSE
"NUCB2",-0.396555601159315,0.081031749241851,0.130889467675277,0.329476870421996,0.436874240201028,0.350196387000033,FALSE
"DOCK5",-0.387165564001819,0.0764309455795402,0.124640348511276,0.132865431753022,0.176842472652924,0.350129827012411,FALSE
"CRLF3",-0.323114998843017,0.0467916153460005,0.0825225031817907,0.055357199288538,0.0717637384045141,0.350071709951291,FALSE
"KLHL36",-0.316436627062554,0.0438803844612209,0.0783179582733663,0.153836550738823,0.194017636774536,0.350022781251148,FALSE
"CPAMD8",-0.510923464088934,0.140419714705501,0.206640763031219,0.140167502750132,0.203982987603822,0.349872215056373,FALSE
"IQSEC1",-0.223979317095307,0.0123447457586171,0.0274201015069372,0.347398945397054,0.407424330730765,0.349840225699197,FALSE
"ZMIZ1-AS1",-0.405552277965587,0.0858548799504104,0.137333368087044,0.00842457572282558,0.0144051171261631,0.349676878434605,FALSE
"CDK20",-0.329593950117076,0.0498636902105405,0.08696874974221,0.0503373782140969,0.0658235476809446,0.349579463742539,FALSE
"SLC52A2",-0.309376548095933,0.0411235940604749,0.0742193688421124,0.147259468486972,0.18487154321858,0.349435472222231,FALSE
"TESK1",-0.240482324989874,0.0166687988242755,0.0352374872466861,0.24884586535075,0.295797285156051,0.349419632224128,FALSE
"ZNF571",-0.359986782444734,0.0638922349271161,0.107026203388303,0.0208515776944837,0.0295953510309429,0.349370729146208,FALSE
"DNM3",0.309316932534356,0.0410856120308696,0.0742193688421124,0.0169422342482686,0.0117430233832822,0.349368137474205,FALSE
"GOPC",-0.22362214412338,0.0123447457586171,0.0274201015069372,0.18782992755918,0.220998396415326,0.349282346182762,FALSE
"CWC25",-0.274035073965954,0.0274834219756216,0.0531397592441742,0.106982759973993,0.131453807098404,0.349279738996861,FALSE
"DGKA",-0.447785029047615,0.107511359696006,0.165982642228586,0.124894862022941,0.173989116346271,0.349244258307296,FALSE
"GPI",-0.177635700763143,0.00396623864022392,0.0108917024493137,0.735687932097348,0.833394547382528,0.348681868723927,FALSE
"AC010491.1",-0.424579084298678,0.0961806919577264,0.150974881104512,0.00790914525912044,0.0140373119072909,0.348619892181488,FALSE
"LRRC29",-0.314972840630335,0.0438803844612209,0.0783179582733663,0.0311438372406376,0.041182449447542,0.348403630513388,FALSE
"IGF1",0.457818562526993,0.11355139298344,0.173557016126495,0.421176216345126,0.303933511085449,0.348197490193473,FALSE
"SRCAP",-0.375840739617875,0.0720454304673439,0.118470364391933,0.0980848317096651,0.130250393008158,0.348175206407384,FALSE
"GZF1",-0.253021400559381,0.0207345942071825,0.0421111521272532,0.0647365089299857,0.0790635165113785,0.348056966417816,FALSE
"LRRC37B",-0.342955994277369,0.0565165373679619,0.096800620632613,0.0609541364642178,0.0799948713325473,0.347799170205658,FALSE
"AC018638.7",-0.384343168602585,0.0764309455795402,0.124640348511276,0.0124497003287174,0.0193028168432452,0.347577418160032,FALSE
"CDC42BPB",-0.243529523110848,0.0179386128703247,0.0374309833136918,0.260749663443509,0.310536593187465,0.347460316637487,FALSE
"USP38",-0.267159494133082,0.0256392720088056,0.0500853279295386,0.107391787844391,0.131273510874905,0.347384679268825,FALSE
"ZNF20",-0.507037398472237,0.140419714705501,0.206640763031219,0.0165082839128367,0.0276716878840811,0.347211099486759,FALSE
"KLK3",-0.313878542755383,0.0438803844612209,0.0783179582733663,3.12149750907587,3.88259236920602,0.347193185346962,FALSE
"YPEL1",-0.357686650681587,0.0638922349271161,0.107026203388303,0.0419372876689078,0.056550860697123,0.347138428544042,FALSE
"CERS6",-0.301211005006316,0.0385149604311212,0.070425629952067,0.168788261326043,0.210299011540513,0.347076181719799,FALSE
"NME3",-0.243176268359184,0.0179386128703247,0.0374309833136918,1.0192499091032,1.20821568896536,0.346956303792149,FALSE
"ALKBH4",-0.277290107215508,0.0294408844120828,0.0560942690175143,0.0657302363643901,0.0817787106206389,0.346912525221442,FALSE
"KLK12",-0.456088252792185,0.113382047879689,0.173557016126495,0.00881765198352997,0.0158143787122911,0.346881489584865,FALSE
"UXS1",-0.266757941489151,0.0256392720088056,0.0500853279295386,0.122278861389775,0.149144850276916,0.346862544590908,FALSE
"EHD4",-0.306962263920623,0.0411235940604749,0.0742193688421124,0.133146367333629,0.167086388186019,0.346708579909061,FALSE
"FBXL6",-0.50622194242776,0.140419714705501,0.206640763031219,0.0891790236043734,0.13086653030039,0.346652688232206,FALSE
"TOB1",-0.288492812391868,0.0337176689368632,0.0629681830663407,0.561499573560615,0.68800880450035,0.346444913314463,FALSE
"MAD1L1",-0.312940606272302,0.0438803844612209,0.0783179582733663,0.133480658922138,0.168237003323652,0.346155697558357,FALSE
"SHISA4",0.276574737972963,0.0294408844120828,0.0560942690175143,0.151680076615341,0.123474780132044,0.346017539991391,FALSE
"SLC9A9",-0.281819453930624,0.0315171020745616,0.0593781732855691,0.08220043932241,0.102090575619753,0.345615816295873,FALSE
"ERBIN",-0.29991161649891,0.0385149604311212,0.070425629952067,0.343546237976901,0.425239810929173,0.345578936286448,FALSE
"RASSF8-AS1",-0.373027630328382,0.0720454304673439,0.118470364391933,0.0633863923889218,0.0850403538588797,0.345569169317015,FALSE
"KLF7",0.373021284129504,0.0720454304673439,0.118470364391933,0.13557329955735,0.102406423612245,0.345563290260087,FALSE
"ZNF264",-0.265556202137377,0.0256392720088056,0.0500853279295386,0.111486607620337,0.136038978798807,0.34529993555605,FALSE
"RFPL1S",-0.547961216318768,0.163516690396065,0.234706119123791,0.00583721191621905,0.0131542911834684,0.344928208611278,FALSE
"AC008014.1",-0.425965136734371,0.0989157710158377,0.155178660130758,0.00448852423558825,0.00946491156160225,0.344677358744614,FALSE
"CHKB",-0.372051051550829,0.0720454304673439,0.118470364391933,0.217901121927933,0.284947683499219,0.344664476234,FALSE
"NOP58",-0.318107233175906,0.0467916153460005,0.0825225031817907,0.311582430891942,0.390914840648378,0.344646158378637,FALSE
"PLD1",-0.616632757252908,0.198834490208294,0.276163064172895,0.0396924270161432,0.0661930159812371,0.344595601368715,FALSE
"MPHOSPH6",-0.280968423662415,0.0315171020745616,0.0593781732855691,0.0961252082521693,0.118943210357672,0.344572135610465,FALSE
"SEC23A",0.332038210187236,0.0531031245597732,0.091784150388302,0.259086143566648,0.203765627320316,0.344400759040696,FALSE
"TUFM",-0.202617229374184,0.00835482733564452,0.0199874800468932,0.85628063842056,0.986902009903588,0.344295697321784,FALSE
"TEAD2",0.33191643510921,0.0531031245597732,0.091784150388302,0.101074431708921,0.0782464608519774,0.344274449995478,FALSE
"PSMD12",-0.264759762406166,0.0256392720088056,0.0500853279295386,0.203283883234274,0.246246929083052,0.344264333353397,FALSE
"C19orf71",-0.379203917192357,0.0752720470245431,0.123682208692572,0.00282585872047409,0.00668161928469077,0.344200653161107,FALSE
"KCNH3",-0.3715149982712,0.0719119322010158,0.118470364391933,0.00572207987285628,0.0103398224051125,0.344167881688476,FALSE
"SRBD1",-0.304547514392492,0.0411235940604749,0.0742193688421124,0.0526217526089614,0.0673398196651059,0.343981161987909,FALSE
"BABAM1",-0.232136892841605,0.0154786024428386,0.0330907537833427,0.342691620567909,0.404262202108715,0.343630696398666,FALSE
"SLC25A46",-0.279432073416685,0.0315171020745616,0.0593781732855691,0.155296114827476,0.190622705013044,0.342687996893678,FALSE
"SV2A",0.309667934808204,0.0438803844612209,0.0783179582733663,0.0434590383824172,0.0331322193698208,0.342535669186109,FALSE
"AC092171.4",-0.40719054567357,0.0909073832506265,0.14415232088706,0.013138104005702,0.0206834604327651,0.342519875813722,FALSE
"IL6R",-0.330024218404786,0.0531031245597732,0.091784150388302,0.0586881924315879,0.0763434259861671,0.342311781696231,FALSE
"UBXN7",-0.239852614573922,0.0179386128703247,0.0374309833136918,0.135768532745631,0.162133981369835,0.342214218389654,FALSE
"SDHD",-0.248576235930474,0.0207345942071825,0.0421111521272532,0.327350546347547,0.390783949851796,0.34194218516791,FALSE
"ARAF",-0.273289412740062,0.0294408844120828,0.0560942690175143,0.329580433376463,0.400403417891632,0.341907330347909,FALSE
"ZXDA",-0.290352499404568,0.0360483266641831,0.066509228533102,0.0088267284272973,0.0130239413161363,0.341779179435947,FALSE
"PRDX2",-0.218597766513669,0.0123447457586171,0.0274201015069372,1.05596587882608,1.23036010183225,0.341434615330759,FALSE
"DARS",-0.290037549078053,0.0360483266641831,0.066509228533102,0.320363730264428,0.393926515783686,0.341408445709253,FALSE
"STAT1",-0.329046279430127,0.0531031245597732,0.091784150388302,0.436983089032283,0.55149241330897,0.341297431796628,FALSE
"SDK1",-0.541852310400939,0.163595725611132,0.234706119123791,0.0407798847722388,0.0639274131445764,0.341082801469205,FALSE
"SASS6",-0.314706190367147,0.0467916153460005,0.0825225031817907,0.0338340328024253,0.0445189435228532,0.340961374707365,FALSE
"ZNF394",-0.252510739402668,0.0222699113098132,0.0446606625301216,0.122515052387687,0.147862333929632,0.340908395734542,FALSE
"RHOB",0.343659986685432,0.0601106417628886,0.101965359300689,1.31112002403879,1.03109488044696,0.340755147751457,FALSE
"RASSF3",-0.321248879265267,0.0498636902105405,0.08696874974221,0.182792709573437,0.230877456029891,0.34072837472154,FALSE
"CDK5",-0.343422396812468,0.0601106417628886,0.101965359300689,0.0824447153186878,0.107290417455677,0.340519566143464,FALSE
"TAP2",-0.414286228045805,0.0961962962491957,0.150974881104512,0.109914848648974,0.14980322701642,0.340168476250242,FALSE
"CREB3",-0.301067247490248,0.0411235940604749,0.0742193688421124,0.386142168969521,0.47806913852881,0.340050260580126,FALSE
"LRRIQ1",-0.458355248088084,0.119855565959248,0.181327015872652,0.0388298621892642,0.0570909863742532,0.339887598198694,FALSE
"TMEM175",-0.282885625563172,0.0337176689368632,0.0629681830663407,0.198539894617156,0.243715037549026,0.339711361311209,FALSE
"AP001347.1",0.284154506974712,0.0341522625630956,0.0637640752363957,0.00637690726970426,0.00344908876409788,0.339685098721747,FALSE
"PGAM2",0.688302149650642,0.239323703369337,0.321097226594259,0.0277999333987884,0.0134580248228974,0.339583120123614,FALSE
"AL022068.1",-0.334695418215953,0.0565049551965121,0.096800620632613,0.00772966113227925,0.0123590730725492,0.339421939460254,FALSE
"ARMCX2",-0.306796365553252,0.0438803844612209,0.0783179582733663,0.188865651007066,0.235988432372256,0.339359315467185,FALSE
"ADAT3",-0.327003384058286,0.053091972791718,0.091784150388302,0.0060414094306359,0.0101224265535373,0.339178474715435,FALSE
"GMIP",-0.445709899434247,0.11355139298344,0.173557016126495,0.0674822803355615,0.0955296366442719,0.338988151727115,FALSE
"MED25",-0.299941042613895,0.0411235940604749,0.0742193688421124,0.218076837673718,0.270784049718953,0.338778231606989,FALSE
"B4GALNT3",-0.412375295282497,0.0961962962491957,0.150974881104512,0.0358187945738809,0.0509790975342285,0.338599418332537,FALSE
"CISD3",-0.319220184105285,0.0498636902105405,0.08696874974221,0.462561337829232,0.579593976521145,0.338576666033101,FALSE
"ZFP91",-0.205911796512448,0.00978648672707701,0.0227097447741804,0.239462730087491,0.277734076131553,0.338475287990926,FALSE
"CSNK1G1",-0.299650835976488,0.0411235940604749,0.0742193688421124,0.0641487723497027,0.0812657558354805,0.338450448218079,FALSE
"VAC14",-0.281815340680288,0.0337176689368632,0.0629681830663407,0.135665724665484,0.167089268706514,0.33842607884473,FALSE
"ZDHHC24",-0.392432581721546,0.0858548799504104,0.137333368087044,0.141910103287389,0.189397926289992,0.338364762394621,FALSE
"TNFSF12",0.275748353541013,0.0315171020745616,0.0593781732855691,0.346226814247831,0.284251090701554,0.338170381682668,FALSE
"MBP",-0.326006754367393,0.0531031245597732,0.091784150388302,0.190337183005002,0.241130449851273,0.338144738201097,FALSE
"AC008735.4",0.177569742135057,0.00466894656925459,0.0124685002561062,0.00398431714338629,0.00236480995866696,0.338125778190867,FALSE
"RNF34",-0.299332116488117,0.0411235940604749,0.0742193688421124,0.0972561625477362,0.121986709037194,0.338090460056045,FALSE
"C6orf89",-0.189263113237,0.00655719264528017,0.0163989338428669,0.373862979596142,0.427673351039677,0.337869554629087,FALSE
"LINC00894",-0.373607268009532,0.0764309455795402,0.124640348511276,0.0165513417022403,0.024399605826885,0.337868499374449,FALSE
"NGF",0.27000231045141,0.0294104425632914,0.0560942690175143,0.00923761332356406,0.00595410319380839,0.33779489746284,FALSE
"TMEM74B",-0.684307569079123,0.238882627085675,0.321097226594259,0.00739650526831449,0.0179549755970824,0.337612340089366,FALSE
"AC005899.6",-0.318296795525867,0.0498636902105405,0.08696874974221,0.0138847679143827,0.0197809061937308,0.33759728614975,FALSE
"ZBTB45",-0.26462207220369,0.0274834219756216,0.0531397592441742,0.120150360244099,0.146352401352674,0.337282111280385,FALSE
"DISP1",0.275010391151019,0.0315171020745616,0.0593781732855691,0.0302044334794444,0.0232267275207058,0.337265364409175,FALSE
