"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","source"
"GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN",1.45950747491763e-16,3.33145163110939e-14,1.04762648849882,0.451752175457545,2.8011395831339,152,"CCDC80;FHL1;ANGPTL7;IGFBP6;FBLN5;OGN;PDE5A;ADAMTS5;AKAP12;TNS1;JAM3;HS3ST3A1;EGFLAM;TMEM119;ECM2;ADGRL3;GAS6;SPARC;LOX;GGT5;LRRC32;B3GALT2;TAGLN;ECM1;ADAMTS9;RND3;MGP;CD93;F2R;ACTN1;THBS1;RASL11B;CAMK1D;PAM;SRPX;STARD8;PDE1A;LATS2;GAS1;ID3;ADAMTS1;HSPB1;DUSP5;RCAN1;TEAD1;CLEC14A;VASN;GNG11;CACNA2D1;DSE","C7_IMMUNO"
"GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN",9.12178438220185e-16,1.80243736471598e-13,1.01754479730988,0.436576067219527,2.71031968437587,156,"MYOC;ACTC1;NEXN;SGCA;LDB3;CASQ2;PRKG1;HSPB6;TNNT1;HSPB8;GNAO1;ATP1A2;SYNPO2;HSPB2;PYGM;PODN;ITIH5;CAV1;RCAN2;ARHGEF25;CAP2;RRAD;PGM5;CES1;LAMA2;PDGFRL;ITGB1BP2;CFL2;SERPING1;VSTM4;RBM24;SLC47A1;POPDC2;VAMP5;MAOB;FNDC5;VSIG4;DLC1;RYR2;FRMD6;NKD1","C7_IMMUNO"
"GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_DN",2.23295585618313e-14,3.70621507470213e-12,0.97599468306432,0.441033248155351,2.69184037150864,143,"MYOCD;FXYD1;SORBS1;IGFBP6;COL1A1;MOXD1;COL5A2;PDE7B;COL4A3;SYNE1;LAMA2;PLAC9;HLF;CPA3;MYADM;C7;DCN;AMPH;MT1A;REEP2;FLRT2;IGFBP5;NAV2;PLOD2;FBLN2;NR4A3;S100A6;ADAM19;GADD45B;CALCRL;ADAMTS12;AREG;FOSL2;LMNA;GJA1;AFAP1L1;CDKN1A;IGSF9B;SKAP1;FGL2;PRNP;KCTD12;FHL2;TIE1;GPC3;JUNB;CSRNP1;CRIP1;ZFP36L1;PLEC","C7_IMMUNO"
"GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP",6.38148830935626e-14,9.82378182878692e-12,0.954541630725724,0.388852664262118,2.48335134070302,183,"TTN;DPT;COL4A1;MFGE8;MMP23B;SERPINE1;PLS3;S100A1;COL6A3;COL1A2;AQP1;BOC;ACTG2;MMP2;IL13RA2;MYH11;OLFML1;VCL;BGN;SPARCL1;RBP1;GPX8;SERPING1;SERPINE2;HTRA1;LTBP2;FXYD6;CPT1C;LPAR1;RAB34;ADAMTS9;PLTP;OLFML2A;RRAS;IGFBP3;GNA14;ECSCR;TGM2;IGFBP7;TIMP1;RHOJ;IFITM2;FGD5;KIAA1614;PHLDA3;MSC;LRRK2;GRK5;PROS1;PDPN","C7_IMMUNO"
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN",1.21723872415827e-12,1.47844252010379e-10,0.910119734774459,0.38791008661064,2.45188612198537,171,"WFDC1;CHRDL1;PTGIS;ANGPTL7;MAP1B;FLNC;EYA1;LIMS2;SMTN;AKAP12;SEMA3A;SCARA3;KCNQ4;MYLK;MYL3;MYH11;DTNA;FREM2;KCNH2;CES1;SPARCL1;CCDC136;PDE2A;DIXDC1;MPZ;CXCL14;POPDC2;MYL9;FXYD6;LEPR;GSN;ANKRD2;NREP;VSIG4;MYOM2;ZBTB20;ANGPT1;LDB2;CLDN5;CDC42EP1;ARHGAP20;WDR86;KIT;CTF1;PEG3;ARMH4;REM1","C7_IMMUNO"
"GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP",9.08179162443287e-12,8.7125970518744e-10,0.875325132024659,0.362623188659713,2.3172458744718,180,"NRP2;COL4A1;FHL1;COL4A2;THY1;AKAP12;TFPI;FGFR1;S100A1;MYOM1;ADGRA2;TMEM119;MEG3;BGN;CLU;PALLD;C1R;RAB3IL1;LHFPL6;GPX8;SERPINH1;C3;TSLP;MRC1;NREP;RAB34;AXL;RND3;DLC1;F2R;NHSL2;ECSCR;LDB2;KDR;SELENOM;PROM1;RHOJ;LAMB2;P3H3;FGD5;HOXB2;PIANP;RND2;TRIP6;ESAM;USP2;GPR4;AK1;TEK;CD14","C7_IMMUNO"
"GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN",1.75691722460322e-10,1.36022380915333e-08,0.826657301178302,0.372852613401952,2.31191407770715,152,"ACTC1;CKM;INMT;TNNC1;JPH2;COL14A1;PYGM;PDLIM7;FNDC1;PLPP7;AKAP12;ARHGEF25;SLIT3;FGFR1;DES;PDGFRA;FN1;NOVA1;KCNH2;MYOZ1;TNNI2;GPC6;ZEB2;EDNRB;KCNB1;PLCD3;TRPC6;ARHGEF17;IL1RL1;KIAA1614;REM1;QSOX1;TMEM100;HAAO;VSIR;OSR1;SLC4A3","C7_IMMUNO"
"GSE16385_ROSIGLITAZONE_IL4_VS_IFNG_TNF_STIM_MACROPHAGE_DN",2.49506049377003e-10,1.8249782252498e-08,0.814035837847908,0.396180280053253,2.38183430167856,128,"NTRK2;KCNMB1;SCRG1;ESR1;CAV1;ITGA5;SLIT2;EHD2;CDH11;MMP2;CAVIN1;JAM2;SFRP1;ALDH1A1;CLIC4;STAB1;BST1;ATRNL1;EFEMP1;EFNA5;SYNDIG1;ALDH1B1;MAOB;LEPR;DCN;TRPC1;GNA14;SPART;IL1B;SHC3;PAM;DPYD;ACACB;HOPX;ZNF835;CRISPLD2;TEK;VWA5A;GJA1","C7_IMMUNO"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_DN",2.51235230291006e-10,1.82752923836408e-08,0.814035837847908,0.347304225381901,2.22572567020142,185,"FGF2;CDH2;ITGA5;SLIT2;BHMT2;NID1;MOXD1;DZIP1;TUBB6;EDNRA;PAPPA;BCHE;EMILIN1;SFRP1;COPZ2;LTBP1;RUNX1T1;COL6A2;FOXC1;DOK5;PDGFRL;SRPX2;EDNRB;SYNDIG1;LRRC32;ZCCHC24;LEPR;TMEM158;PNMA1;OLFML2A;RRAS;TGFBR3;ZNF516;THBS1;GLT8D2;IGFBP5;TSPAN4;ILK;RGL1;VIM;EOGT;PKD2;TNFRSF12A;ADAM19;PDLIM2;TMEM100;CRISPLD2;LARGE1;DKK1;MTMR11","C7_IMMUNO"
"GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP",8.61347210757989e-10,5.81804883838011e-08,0.801215574617779,0.344356396989392,2.18469942536783,173,"NCAM1;LMOD1;DNAJB5;INHBA;GLIS1;PRELP;EHD2;SLIT3;KCNJ8;TNS1;SMOC1;OMD;MYLK;DTNA;PCSK5;DDIT4L;RUNX1T1;VSTM4;PAMR1;KIF26B;TIMP3;SOCS3;FBLN1;NPR1;SGCD;NHSL2;NKD1;MGLL;ARHGAP23;RHOJ;ARHGEF17;ITPRIP;CYTL1;UCHL1;CADM2;RND2;CCDC107;PALM;KLF7;IER3;ADGRL1;CRTAP;SH3PXD2A;CDH13;PBXIP1","C7_IMMUNO"
"GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP",1.37589164402774e-09,8.97311796811986e-08,0.788186810800237,0.405832797788199,2.38003734002396,112,"COL4A2;TGFB1I1;KCNE4;ITGA5;AKAP12;SERPINE1;FERMT2;TNFAIP6;FOXS1;COL6A2;RBM24;ADAMTS9;RND3;CD93;MT1A;CDKL1;ADAMTS15;NR4A3;ITPR1;KCND1;FOSB;FOSL2;ID3;EGR2;ADAMTS1;IER3;CCL2;APOLD1;DUSP5;EGR1;ARL4D;RCAN1;UST;DUSP8;SYT12;GADD45A;FOS;JUNB;CEBPB;PELO;CEBPD;LMCD1;ZFP36;SMAD7;EGR3;MACF1;NR4A2;DUSP1;PPP1R15A;SPRY1","C7_IMMUNO"
"GSE4748_CTRL_VS_LPS_STIM_DC_3H_UP",1.53922398744232e-09,9.94038359499948e-08,0.788186810800237,0.340532397012953,2.16240128054399,175,"NCAM1;INHBA;COL3A1;CAV1;SYNPO;FBN1;TMEM35A;AKAP12;NID1;SERPINE1;CDH11;POSTN;PDGFRA;CD248;DPYSL3;COL5A2;C1QTNF1;IL13RA2;SERPING1;ANGPTL2;ACKR3;CYP1B1;TIMP3;RND3;FZD7;FRMD6;IGFBP3;EMP1;DKK3;AMOTL2;CXCL12;RHOJ;GPR153;IL1RL1;BICC1;GAS1;MAN1A1;EGR2;ADAMTS1;CACNA1H;SEC23A;TLL1;PGF","C7_IMMUNO"
"FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_DN",1.55839953567015e-09,1.00153647828821e-07,0.788186810800237,0.299091160938963,1.97518367200668,238,"GREM1;PDLIM7;NT5E;SERPINE1;PDGFRB;MITF;STAB1;ZEB2;TIMP2;MRAS;C3;HTRA1;CYP1B1;TMEM158;DPYSL2;ALDH1A2;LGALS1;C1orf54;GSN;SPHK1;ENG;LRP1;TGFBI;FLRT2;SCG5;ZYX;S100A4;KIFC3;EMP1;CORO1C;S100A6;PLEKHO2;RGL1;VIM;LHFPL2;SLC35E4;VWF;EVA1B;PLXDC2;RNF122;STARD8;CST6;VWA5A;MMP19;EGR2;LMNA;SLC49A3;MNDA;AIF1;IL3RA","C7_IMMUNO"
"GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN",1.71486282953431e-09,1.08627124402894e-07,0.788186810800237,0.330137866081509,2.10965716509153,180,"FST;MFAP5;BNC2;COL1A1;EYA1;FGF2;CDH2;SLIT2;TFPI;NID1;DACT1;EMILIN1;SFRP1;COPZ2;LTBP1;OLFML3;COL6A2;RBP1;DOK5;PDGFRL;SRPX2;SYNDIG1;CTSK;ZCCHC24;SAMD4A;OLFML2A;RRAS;TGFBR3;PCDH7;ACTN1;ARHGEF40;SCG5;GLT8D2;IGFBP5;NAV2;EOGT;ITSN1;TNFRSF12A;RECK;ADAM19;PDLIM2;TMEM100;PHLDA3;LARGE1;GAS1;DKK1","C7_IMMUNO"
"GSE6259_CD4_TCELL_VS_CD8_TCELL_UP",2.54269334690377e-09,1.54416134035133e-07,0.774939030136436,0.353452714966254,2.21844740197871,164,"BNC2;FLNC;IGFBP6;DDR2;OGN;PDLIM7;CLIP3;SLIT3;FGFR1;KANK2;RASL11A;JAM3;CAVIN1;ADAMTS2;TNFAIP6;PCOLCE;ATP2B4;GPX8;GPM6A;TSHZ2;EFEMP2;SERPINF1;LTBP2;TPSB2;TAGLN;ALDH1A2;CALD1;FBLN1;ZBTB20;TCN2;PLEKHH2;CH25H;ARHGAP23;TSPAN4;TIMP1;RHOJ;LAMB2;FLT4;WWTR1;LAYN;TRIP6;PHLDA3;NPAS3;GAS1;TSKU;ZMAT3;S100A16;HSPB1;CSF1;TEAD2","C7_IMMUNO"
"GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_UP",4.29544784963197e-09,2.41989081196926e-07,0.761460801445585,0.33380400864344,2.10989464957492,171,"TGFB1I1;KCNE4;EYA1;AKAP12;SVEP1;SERPINE1;TNS1;CNTFR;SLC16A7;GEM;ACKR3;TPM1;NAV3;SLC24A3;RND3;CD93;FZD7;MT1A;THBS1;CH25H;RASL11B;NR4A3;TNS2;PLXDC1;RDH10;ESAM;FOSB;ANGPT2;LATS2;FOSL2;CMKLR1;DST;ID3;EGR2;NFIA;ADAMTS1;IER3;CCL2;APOLD1;DUSP5;EGR1;ARL4D;RCAN1;CYYR1;PDE4D;NBL1;PLK3;FKBP9;TMEM45A;FKBP7","C7_IMMUNO"
"GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP",4.67090005227422e-09,2.60920024439065e-07,0.761460801445585,0.398384367377237,2.35350245842573,116,"NTRK2;ITGBL1;ANGPTL7;EHD2;SVEP1;CDH11;FERMT2;COL6A1;COPZ2;MYOZ1;MFAP2;HTRA3;SPARCL1;ZFPM2;ZEB2;CTSK;NREP;ADAMTS9;FBLN1;PLCL1;TGFBR3;REV3L;ARHGEF40;NRIP2;ZNF536;GPRASP1;GNAL;STX1B;RHOJ;C2orf88;RNF122;TMCC2;BDKRB1;FBLIM1;CCNJL;DNM3;SH3PXD2A;TEAD4;FMO2;SLC35F1;BACE1;FAM171A2;PLAG1;RNF217;RAMP1","C7_IMMUNO"
"GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP",5.01557510237182e-09,2.77829283599584e-07,0.761460801445585,0.33316665708108,2.12127660325515,179,"SSC5D;NRP2;COL3A1;LAMA4;ITGA1;NID1;COL5A2;ADAMTS2;PCOLCE;COL6A1;RCN3;MRC2;SYDE1;C1R;RARRES2;GPM6B;PID1;SERPING1;GPX3;EFEMP2;SPON1;EPHA3;DCN;PPIC;TBXA2R;DENND2A;LUM;OSR2;ECSCR;OAF;SDC3;TGFB1;TRPV2;TLN1;RGL1;TIMP1;GBP2;GNG2;PPP1R18;VSIR;VWA5A;LY96;IFI27L2;FADS1;AIF1;TCEAL1;HIP1;GNAI2;HCST;CTSC","C7_IMMUNO"
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN",2.59312796123037e-08,1.23048104224835e-06,0.73376198835648,0.323630490880217,2.05528898725741,176,"PRKG1;COL4A1;P2RX1;FHL1;COL4A2;CAVIN3;FRY;MYOM1;NRXN1;MAMDC2;MEG3;BGN;PALLD;RUNX1T1;CPA3;ADAM22;NREP;TRPC6;PLSCR4;ANKRD33B;MMRN1;F2R;NDN;NRK;TGM2;IRAK3;PHLDB2;PRKCA;ENO2;FGD5;ITSN1;CDKN1C;HACD4;RND2;PLXDC2;ESAM;MICU3;TEK;PABPC4L;CPNE8;SGCE;KLF12;EXTL3;PBX1;HSPA12B;UPP1;GNG11;TMEM140;PTGS1;FCER1A","C7_IMMUNO"
"GSE2405_0H_VS_1.5H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP",2.73382512003536e-08,1.28801105922235e-06,0.73376198835648,0.326598783667815,2.05118039170836,166,"NTRK2;CCDC80;DNAJB5;HSPB2;PRELP;COL3A1;KCNN3;SFRP4;MMP23B;EHD2;COL1A2;AQP1;PRDM6;MYH11;OLFML1;LOXL1;OLFML2B;C1R;SCUBE3;TNNI2;RARRES2;RBP1;RAB3IL1;HSPG2;GPX3;TAGLN;SPHK1;AXL;MGP;NDN;NKD1;S100A6;HBB;AMOTL2;IFITM2;PHLDA3;CST6;VWA5A;TMEM176B;IFI27L2;CFD;ITM2C;STEAP3;AIF1","C7_IMMUNO"
"GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP",3.588562179948e-08,1.67285122184266e-06,0.719512826338911,0.361211317399319,2.17160103430831,128,"ITGBL1;THBS2;FIBIN;SLC2A4;UNC5C;ARHGEF25;EHD2;COL5A2;EGFLAM;ANGPTL1;COL6A1;MYOZ1;SPARCL1;ZFPM2;ZEB2;TACR2;SERPINF1;CTSK;SLC24A3;TIMP3;NREP;PLCL1;ACTN1;NRIP2;ZNF536;CHD5;PEG3;CFI;C2orf88;SH3BP5;CARD6;CORO2B;IGSF9B;SV2A","C7_IMMUNO"
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP",3.66494972676237e-08,1.70246559412656e-06,0.719512826338911,-0.421183208475908,-1.91836920487856,183,"CMTM4;MAP7;FANCF;PIGF;GGCT;MGME1;SDK2;ARV1;CCNC;RMI1;CENPU;PUS1;TBC1D14;TFB2M;CRLS1;TRMT10A;MCEE;TPMT;ISCA2;ZNF559;ATPAF2;METTL3;MRPL36;FBXL4;DNAAF2;WDR3;TBL2;COA4;ZNF544;EBPL;POP5;MOAP1;INTS8;SEPHS2;SNRPA1;RAD51C;INTS4;ZNF443;SUOX;TAF4;ZNF229;HEATR6;MSH2;FAHD1;TRIAP1;TTI2;MSTO1;URB2;EIF2B1;TP53RK","C7_IMMUNO"
"GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP",6.58348219795705e-08,2.91500738524259e-06,0.704975715167238,0.357446561157883,2.14822367958937,126,"CSDC2;DACT3;ADCY5;COL8A1;DIO3OS;NES;COL1A2;SLC8A1;COL5A2;LOXL2;COPZ2;MYOZ1;HTRA3;SPARCL1;ZFPM2;SYPL2;IGFBP4;CTSK;LEPR;C1QL1;NREP;ADAMTS9;HHIP;PLCL1;ARHGEF40;CCDC184;NRIP2;ZNF536;ANO1;CFI;DRP2;FLT4;GAS1;BDKRB1;CORO2B;FAM43B;SV2A;CYP11A1","C7_IMMUNO"
"GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN",7.75036367501779e-08,3.34224966428536e-06,0.704975715167238,0.322484052523651,2.02589606592445,165,"FHL1;DDR2;AOC3;NNMT;FBN1;FGFR1;PLS3;NR2F1;COL1A2;COL5A2;FERMT2;SGIP1;AEBP1;VCL;COL10A1;HEPH;PPP1R3C;CLIC4;HIC1;PLAC9;SERPINE2;CTSK;TAGLN;DCN;TIMP3;ECM1;MGP;FOLR2;FRMD6;NDN;S100A6;PAM;MET;CDKN1C;TNC;WWTR1;PDE1A;OSMR;TMEM176B;GJA1;KLF12;SNAI2;CSF1;LY6E;CACNA2D1;OSBPL5;CNN3;GNAI2;APBB2","C7_IMMUNO"
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN",9.702937113836e-08,4.07800585555793e-06,0.704975715167238,0.31270218183911,1.99921334960735,181,"PCOLCE2;HSPB6;CSPG4;COL4A1;PTGIS;COL4A2;IGFBP6;AOC3;CDH2;CAV1;NID1;SERPINE1;FGFR1;S100A1;AQP1;SCARA3;CAVIN1;PCOLCE;GLIS3;PRRX2;MRC2;OLFML3;RUNX1T1;FGF7;LOX;DCLK1;GPX8;DCN;PRICKLE2;SAMD4A;REV3L;PCDH7;ASPA;OAF;FBLN2;PHLDB2;CCBE1","C7_IMMUNO"
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN",9.83271089290187e-08,4.11947023769392e-06,0.704975715167238,0.377129683331287,2.20792258312761,108,"MYOC;C1QTNF7;C1QTNF2;RASL12;PDZRN4;PYGM;EBF1;CHST3;DMD;MYOZ3;DACT1;PPP1R1A;PCSK5;KCNH2;SCUBE3;MXRA7;LAMA2;PLAC9;ADGRD1;TPSB2;MGARP;THBS4;PDZD4;TRPC4;FGD5;HOXB2;C2orf88;PECAM1;ANKRD29;FBXO17;FAM178B;PRDM5;PDZD2;RARRES1;CACNA2D1;NTRK1;CDH13;BCO2;SELP","C7_IMMUNO"
"FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN",1.88023157062115e-07,7.34288665588594e-06,0.690132458796796,0.310484307810427,1.95078139956043,168,"GREM1;SERPINE1;PDGFRB;MITF;RNASE1;STAB1;TIMP2;MRAS;HTRA1;DPYSL2;ALDH1A2;C1orf54;GSN;SPHK1;RAB34;ENG;LRP1;TGFBI;FLRT2;FHL3;S100A4;EMP1;CORO1C;S100A6;VIM;LHFPL2;VWF;PLXDC2;CST6;VWA5A;MMP19;EGR2;LMNA;SLC49A3;MNDA;AIF1;FGL2;ALDH3B1;CLIP2;FCN1;ME1;PTGS1;CSF1R;HCST;FAM20C;DAB2;SLC27A3;GPNMB;FCGRT;KLF9","C7_IMMUNO"
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN",2.1300110686753e-07,8.26956496721182e-06,0.690132458796796,0.311370249830299,1.97742753995533,176,"NCAM1;PTGIS;CA3;CAVIN3;AOC3;MFGE8;FGFR1;PDGFRA;GSTM5;VCL;CLU;GAS6;RARRES2;FSTL3;IGFBP4;CXCL14;SERPINH1;PAK3;HTRA1;TAGLN;DCN;LGALS1;DIO2;PPIC;MRC1;RAB34;FRMD6;S100A4;GSDME;EMP1;DNM1;S100A6;IGF1;ITSN1;SPSB1;CDKN1C;FKBP10;ANGPT2;CNN2;GAS1;FOSL2;TMEM176A;GJA1;CTPS1;HSPB1;LPIN1;RCAN1;PRNP;FCER1A;RSU1","C7_IMMUNO"
"GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_UP",2.18061324889692e-07,8.41665854289979e-06,0.690132458796796,0.31357126157697,1.9644466366882,162,"NCAM1;SCRG1;PCP4;S100B;ABCC9;LYVE1;FAP;TINAGL1;VCL;HEPH;BGN;OLFML3;ABI3BP;GAS6;SYNE1;LHFPL6;PDE2A;SERPING1;MARVELD1;PLPP3;CFH;PLTP;SLC2A3;PHLDB2;THBD;PDGFC;TNC;ADAM19;FOSB;TMCC2;LATS2;JCHAIN;DGKH;NRM;ANKRD12;ELANE;USP53;FCN1;PDE4D;CNN3;DSTN;HCST;SERPINB1;FAR2;FER;PLAGL1;BACE1","C7_IMMUNO"
"GSE27786_NKTCELL_VS_ERYTHROBLAST_DN",2.50902498865955e-07,9.49056623567538e-06,0.674962860011025,0.331285994226133,2.00703124373556,139,"COL4A1;CCDC3;SYNPO2;GFRA1;SMTN;NID1;PGM5;NR2F1;COL6A3;MFAP4;NPTX1;JPH4;FGF7;GRIK5;DIXDC1;TWIST2;VCAN;PRICKLE2;THBS4;HHIP;FLRT2;FHL5;DNM1;FBLN2;GPIHBP1;TNFRSF12A;NDC80;LOXL3;GAS1;SPNS3;CNTLN;PLA1A;FBLIM1;CORO2B;MMRN2;DOC2B;B3GNT7;TEAD4;KIF23;MAMLD1;FSCN1;SESTD1","C7_IMMUNO"
"GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_UP",5.88725452635639e-07,2.07843633798486e-05,0.659444398037935,0.31621807803368,1.9453409682891,149,"DPT;MCAM;FHL1;KCNAB1;OGN;SFRP2;PDLIM7;SIX2;PDGFRA;MITF;PGR;S1PR3;SERPING1;CXCL14;SERPINH1;CTSK;HTRA1;SCN7A;CLDN11;CCL11;TRPC1;CFH;MRC1;WNT2B;DYNC1I1;GDNF;TGM2;TLN1;PHLDB2;MEOX1;PAM;SLC35E4;FKBP10;CP;TRO;EGR2;PLA2G4A;RASGRF2;HCFC1R1;SNAI1;RGS16","C7_IMMUNO"
"GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP",6.94876266509974e-07,2.40823740636794e-05,0.659444398037935,0.362566163309619,2.11501170295471,107,"CHRDL1;KCNAB1;MAP1B;PDE3A;COL1A1;NNMT;KCNT2;CPED1;FERMT2;MYH11;OLFML1;PCSK5;COL4A3;COL6A2;VCAN;RGS5;PLSCR4;MB21D2;CACNA2D3;NLGN3;NDP;SOX5;STOX2;JCHAIN;PLD4;KCNA5;ETV1;MEOX2;TLL1;SNAI1;IGKC;PDK4;FJX1;IGDCC4;SERPINB1;GLI3;ADGRE5;RDX;SLITRK6;BARD1;SMAD6","C7_IMMUNO"
"GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP",7.24655672707985e-07,2.49187440285221e-05,0.659444398037935,0.28510318493199,1.82077028553494,183,"FHL1;PLCE1;CAV1;TMEM35A;TNXB;DES;MXRA8;CAVIN2;PRRX2;SSPN;RUNX1T1;ZNF521;TIMP2;EPB41L2;ANGPTL2;MYADM;ADAMTS10;CAV2;SVIL;TCF21;TGFBI;LDB2;PLOD2;TGFB1;PLEKHO2;ANTXR1;RASD2;RECK;PDLIM2;PRKCB;SULF2;TEK;PLVAP;B3GNT9;SLC46A3;TMEM176B;LPIN1;NRM;SPNS2;ALDH3B1;FPR1;ID4;ASAP1;NGFR;HIP1;CSF1R;RASGRP4;MSX1;SH3KBP1;ENO3","C7_IMMUNO"
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP",7.48769776345583e-07,2.5614891651264e-05,0.659444398037935,0.31957219250111,1.9654962561776,150,"TFPI;LYVE1;DPYSL3;MMP2;C1QTNF1;HS3ST3A1;COPZ2;C1S;SLC16A7;STAB1;GPX3;SERPINF1;GAS7;EYA4;ETV5;CFH;VSIG4;MGP;FOLR2;IRAK3;ROCK2;HOXA11;IGF1;PDGFC;ITSN1;HACD4;CALCRL;CP;PTPRB;CMKLR1;DST;FBLIM1;SGCE;ABCA9;ETV1;DSE;RAPGEF5;CD163;CDC42BPA;PTGFRN;FAM20C;MAF;GAB1;TEF;PLEKHG5;POU2F2","C7_IMMUNO"
"GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP",7.60255305781307e-07,2.58740873862178e-05,0.659444398037935,0.288825977027866,1.85133910006674,184,"GREM1;PCOLCE2;TGFB1I1;LAMA4;SLIT2;AKAP12;ISLR;DPYSL3;AQP1;ACTG2;ADGRA2;C1QTNF1;JAM2;IL13RA2;GFPT2;PPP1R3C;CES1;MITF;PEAK1;ACKR3;DNAJB4;TAGLN;TSLP;RGS5;MATN2;TGFBI;CDC42EP1;TNS2;CXCL12;IL33;KLF2;GPR153;TES;IL1RL1;UCHL1;TBL1X;PLXDC2;AREG;RGS4;SH3D19;TMEM176B;TMEM176A;CTPS1;ITM2C;PBX1;ETV1","C7_IMMUNO"
"GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP",8.57957988749222e-07,2.89020504148879e-05,0.659444398037935,-0.392981537015408,-1.79681179176895,191,"ICA1;PGM3;PDIA5;ACSL1;MRPS28;MRPS23;MCEE;DCAF13;POLR1B;POLR3E;ACTL6A;EHHADH;PTGR1;NAT1;ALG2;FOCAD;ZWINT;TWNK;GART;ANKZF1;C8orf76;ARFGAP3;NDUFAF1;TXNDC9;NXF1;GRSF1;RBM12;CTPS2;CBR4;MRPL13;PGM2;SNRPA1;UCHL5;MPLKIP;SMYD3;DDX55;PSMA2;NIP7;RAE1;EMG1;FAHD1;NECAP1;MRPL47;DUSP11;TRMO;GRPEL1;MED26;MRPL32;BCS1L;GAR1","C7_IMMUNO"
"GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN",1.09640574677123e-06,3.62882892037608e-05,0.643551836150722,-0.400451416472478,-1.823443113482,182,"GPT2;TLCD1;GTF3C6;DNAJA4;ARV1;PTRH2;GFPT1;LIG3;TMEM33;SELENOI;CCNB1;NETO2;PIGW;SPINT2;ARMCX5;PCCB;ZNF239;NSUN2;FAM136A;CENPS;RAB27A;PCBD1;POLR1C;SLC16A1;RRS1;LRP8;PFAS;ALDH18A1;RMDN3;TRIP13;ORMDL2;MRRF;CCT5;NUS1;PGM2;PIGM;SNX4;ARPC1A;SFXN4;MED8;CCDC86;IMPACT;NRAS;CSTF3;POLR3B;THUMPD2;PLAGL2;RAE1;THOP1;PUDP","C7_IMMUNO"
