"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION",0.00547069912798835,0.0262746127441831,0.407017918923954,0.240505875759014,1.44894832299622,118,"LIMS2;FGF2;CDH2;FGFR1;NES;SOX10;ZEB2;DIXDC1;FLNA;HHIP;NUMBL;TGFB1;ILK;SOX5;PTN;SMARCD3;IGF1;ARTN;SLC16A2;LRRK2;PROX1;NFIA;FOXO1;CX3CL1;ID4;GNAI2;RORA;GLI3;DBN1;ARHGEF2"
"GOBP_EXTRACELLULAR_TRANSPORT",0.00580981740573868,0.0275737593803857,0.206652311234449,-0.485170520945142,-1.70378435599314,32,"CWH43;DNAH5;CCDC88C;VANGL1;DNAH1;RFX3;SPAG16;CFAP43;DNAH9;DNAAF2;SPA17;STK36;ARRDC1;DPCD;TTLL1;TSG101;STARD7;GAS8"
"GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS",0.00617308035973548,0.0290525526779734,0.407017918923954,0.219003455936841,1.39427826635894,170,"NTRK2;MAP1B;SLIT2;FN1;L1CAM;RNF112;SOX10;ZEB2;SERPINE2;LIF;EFNA5;SERPINF1;IL34;NUMBL;ZNF365;TGFB1;IL1B;TGM2;KIT;TRPV2;PLXND1;PTN;CXCL12;SMARCD3;TNFRSF12A;RND2;EGR2;CX3CL1;EPHB2;NGF"
"JAATINEN_HEMATOPOIETIC_STEM_CELL_UP",0.00646734417238892,0.0302968266832183,0.407017918923954,0.191620544197596,1.31440772870185,288,"CHRDL1;FHL1;NEGR1;MSRB3;ITGA9;COL5A1;CTHRC1;TFPI;MEIS1;PLS3;RBPMS;DPYSL3;LRCH2;MEG3;ALDH1A1;HLF;ZNF521;SERPING1;CPA3;CFH;NREP;C1QTNF4;SPOCK3;RAB34;F2R;ANGPT1;FRMD6;NDN;PREX2;EMP1"
"KANG_AR_TARGETS_DN",0.00715293112980222,0.0329116735762465,0.407017918923954,0.539569374885739,1.84571044825717,13,"COL1A1;COL1A2;CTSK;TGFB1;ITGB1"
"BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP",0.00760736196319018,0.0347154883783941,0.183397180948084,-0.525803144851224,-1.68866508353643,22,"CDH1;TFAP2A;VPS37C;DHCR7;RPIA;GRB7;SCARB1;MIEN1;FKBP4;ERBB2;MMP24;UBE2L3"
"GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",0.00769703599468962,0.0350200272242677,0.407017918923954,0.432822426064254,1.81522011923873,24,"GREM1;SLIT2;EMILIN1;CD200;CCL2;NBL1;APOD;MMP28"
"GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY",0.00796880744203772,0.0360014892119043,0.380730400722792,0.325288183014033,1.59740171025706,45,"RSPO3;CTHRC1;DACT1;SFRP1;FZD2;PRICKLE1;PRICKLE2;PLEKHA4;FZD7;NKD1"
"WANG_RESPONSE_TO_ANDROGEN_UP",0.00798569725864124,0.0360552735778727,0.17632375173773,-0.48895010321401,-1.67799843901015,29,"BMPR1B;TRGC1;MAP7;CENPN;HMGCR;CRLS1;CAMKK2;MTERF4;ELK4;NGLY1;RRP12;UBE2J1;MED28;SLC30A7;TMEM50A;KLK2;ZBTB10;ACSL3"
"GOBP_CELLULAR_PIGMENTATION",0.00840614976219445,0.0375782949505268,0.165406383146814,-0.39280764144577,-1.56229757620372,62,"BBS4;RAB17;MLPH;SHROOM2;BLOC1S2;AP1S3;RAB27A;AP3M1;MAP2K1;SHROOM3;AP1S1;HPS3;RAB29;GPR143;AP1G1;PIKFYVE;ANKRD27;RAB11A;MREG;ABCB6;HPS4;BLOC1S4;AP1B1;MKKS;BLOC1S6;VPS33B"
"OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP",0.0084750541146995,0.0378395471676676,0.380730400722792,0.210325212475649,1.35998399436402,193,"SBSPON;FLNC;FBN1;FERMT2;TNFAIP6;HGF;ALDH1A1;RNASE1;CDC42EP3;MAOB;CYP1B1;NREP;COL15A1;AVPR1A;TCF4;FZD7;AKR1C1;IL1B;KLF2;SPSB1;GADD45B;FOSB;AREG;CD14;PROX1;PTX3;CDKN1A;IER3;CCL2;EGR1"
"TANG_SENESCENCE_TP53_TARGETS_UP",0.00858987378122503,0.0381940715761245,0.380730400722792,0.402395544140355,1.74678343348119,27,"WFDC1;COX7A1;ADAMTS5;ABCA8;C7;A2M;LCAT;CCND2;ZMAT3;CDKN1A"
"GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION",0.00921706971847269,0.040551742867222,0.380730400722792,0.375071173152347,1.70245995369471,33,"THY1;LYVE1;CCL21;JAM3;BST1;PDGFD;CXCL12;PLVAP;ELANE;CD99L2;SELP;CHST2"
"WONG_EMBRYONIC_STEM_CELL_CORE",0.00935237329042639,0.0409229981909583,0.149308206900753,-0.282713516544534,-1.33963883915632,311,"PRIM2;SQLE;GMNN;MRPS28;ACAD8;GNL3;DARS2;CCNC;MAPK13;VBP1;PUS1;LYPLA1;UGDH;RCC1;EEF1E1;THOC3;DTYMK;MCM2;JPT1;HDAC1;AK4;NUDCD2;FAM136A;MAIP1;GLO1;NOP10;COQ3;PRMT3;SLC16A1;HSPE1"
"GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY",0.00979439537297763,0.0423195111904105,0.380730400722792,0.225964462751272,1.42837209935534,156,"NTRK2;CHRDL1;S100B;MAP1A;MAP1B;NFATC4;MPP2;JPH4;MEF2C;SERPINE2;CNTN4;SORCS2;KCNB1;HRH1;CALHM2;F2R;FAM107A;KIT;PTN;PRRT2;PRRT1;NRGN;CYP46A1;RARA;LARGE1;TSHZ3;DLG4;RASGRF2;LZTS1;CX3CL1"
