"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","source"
"GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP",0.00372871107527965,0.0343140089553068,0.238352921646911,-0.35351043813108,-1.42925671250307,184,"RCAN3;DHTKD1;PTGR2;DTYMK;SLC39A6;GGACT;MTX2;DENND2D;PDE8B;RNF157;DPY30;SLC50A1;TBC1D7;TBC1D14;GK5;CMC2;TEP1;PRKCI;PPARG;PRPSAP2;MRPS33;NME1;MRPS17;ATP7A;PSPH;PLEKHB2;DHCR7;KCTD13;RNF141;DHRS1;RIPK3;ZNF622;ANAPC7;CARS2;EBPL;TEC;MESD;NUDT6;MRPS35;FARP2;ABCG1;THUMPD2;WDR11;GLUD1;ATP6AP1;MCTS1;CNOT9;FAM162A;RHOV;ENTPD4","C7_IMMUNO"
"GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN",0.00373209602582207,0.0343142015353681,0.238352921646911,-0.358619829716372,-1.4443625154686,172,"CCDC88C;SMCO4;ABHD17C;HK2;ATP8A1;APLN;CYP4X1;DHODH;RAB11FIP1;FAM117A;KIAA0319L;EAF1;ANKRD37;CHRM3;TBC1D4;PUS3;FAM43A;BYSL;B4GALNT4;FLNB;ATP11A;WDR54;TIMM8A;TNFRSF21;NCBP1;FAM149B1;TBL2;URB2;PIM3;RIPK3;PSPC1;RNF41;ERCC8;YDJC;MINPP1;RCBTB1;KCTD5;VPS50;MAGOHB;POLR3B;SPOUT1;KIAA1549;ALDH18A1;AKAP1;WDR4;EARS2;GTF2E2;RABGGTA;RAB4A;CD47","C7_IMMUNO"
"GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP",0.00379034599725114,0.0347001743490982,0.431707695803346,0.221695004633116,1.36821094915766,170,"FAP;ABCC9;SRPX2;AKAP12;S100B;INMT;FBLN5;SYNM;RCAN2;FN1;PNCK;CACNA2D1;EFEMP1;FERMT2;EYA4;ABCA9;PNMA8B;UCHL1;ATRNL1;ENPEP;CDC42EP3;RFTN2;FMO2;RGS5;PAM;MGP;RNF150;ADGRL4;STAB1;GPR34;PEG3;EDNRB;PDE2A;CYTL1;NFIA;TGFBR3","C7_IMMUNO"
"GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN",0.00382910116888351,0.0349699875237012,0.235141995561108,-0.355205305204191,-1.43461009317936,180,"RCAN3;ESRP1;GRHL2;TNK1;LAD1;CDH1;SRCIN1;FGFR3;FAM83F;BAIAP2L1;HMGB3;FAM83H;ERBB3;ELL3;CDC42BPG;DUOX1;ZNF692;CHDH;EFNA1;RAPGEFL1;CDCP1;PKP1;C3orf52;STAP2;SLC25A27;SPINT2;TMCO6;CELSR2;TFAP2A;SH3RF1;IL17RB;CKMT1B;CYP2D6;PLCH2;GRB7;DSP;DDR1;PLXNA3;KLF5;PTPRF;TMEM63A;IVNS1ABP;PRKAG1;METTL17;ANO9;UPF1;ANP32A;TNK2;SRRT;KMT2D","C7_IMMUNO"
"GSE9650_EFFECTOR_VS_EXHAUSTED_CD8_TCELL_DN",0.00386520750642305,0.0351841768419853,0.431707695803346,0.227895464342009,1.38953216890924,159,"GNAO1;MCAM;KCNAB1;FHL1;SCRG1;MITF;CXCL14;STRA6;CLDN11;GDNF;SCN7A;PTGER2;GPM6B;CPA3;RGS16;GPLD1;VCAM1;TRPC1;TCF4;RFLNB;CFH;COCH;MSX1;NRK;TGM2;PHLDB2;CSF1;WFS1;PHLDA3;EGR2","C7_IMMUNO"
"GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP",0.00386559112930975,0.0351841768419853,0.431707695803346,0.243659467702723,1.43119673279761,130,"COL10A1;PDGFRA;MCAM;ADRA2C;RAB31;CCDC85A;ELN;CYS1;CAVIN3;PMP22;SEMA3A;C3;CNTN4;SVEP1;IL34;CREB5;SCUBE3;NRXN2;CCDC184;LGI2;TNNT1;NKD1;DENND2A;RUSC2;UACA;SRF","C7_IMMUNO"
"GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN",0.00387119130747231,0.0351841768419853,0.431707695803346,0.258784993431698,1.49532618383715,112,"MEDAG;GFRA3;MRGPRF;C1QTNF7;OMD;KCNAB1;TMEM119;PROX1;LGI4;LRRC2;SYPL2;LOX;MFAP4;ADAMTSL4;ZNF521;CCDC89;SERPING1;ADGRL4;ATP1B2;PHLDB2","C7_IMMUNO"
"GSE43863_NAIVE_VS_MEMORY_LY6C_INT_CXCR5POS_CD4_TCELL_D150_LCMV_DN",0.00392433085127792,0.0355205699997519,0.232056818075608,-0.349458376583038,-1.41695230098167,191,"SLC7A1;APOO;C1orf53;REEP6;ABHD11;BOLA3;MYO19;MED31;SLC16A1;DPP3;C1orf50;AACS;FLVCR1;TXNDC17;PTPMT1;PYCR3;CHAMP1;WDR73;TMEM41A;KCTD13;DDX31;PPAT;TMEM209;MTFMT;MRPS18B;YDJC;CSTF1;NT5C2;WDR3;IRF8;CEP83;CCT8;UBE3C;TRMT6;THOP1;WDR83;WDR4;ISCA2;DDX47;PMPCB;MRPS7;RPP30;CSE1L;SNRPF;ELAC2;ORC2;WRAP73;USPL1;ANAPC10;TOP1MT","C7_IMMUNO"
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP",0.00402796819015374,0.0363838685118809,0.407017918923954,0.228224814111568,1.40161591040561,164,"ETV5;INHBA;FEZ1;TNFAIP6;DNAJB5;REEP1;FRZB;PROCR;C1QTNF1;PRRX1;CLIC4;LPAR1;DLC1;NDP;ADGRL4;IL1B;PTX3;PRDM5;SYN1;SOCS3;EBI3;PLAT;GADD45B;UPP1;IL33;HSPA2;IER3;DUSP5;FJX1;TRIP10;CHST2;G0S2;FOSL2;MMP7;CCL4;SERPINB1;IER5;ICAM1;PTAFR;MT1M;SLC43A3;PDPN;MAMLD1;CEBPB;FNDC3B;HEY1;TNFRSF1B;EHD1;MICALL1","C7_IMMUNO"
"GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_DN",0.00415189873417721,0.0372993485874588,0.22623238004642,-0.36120759448329,-1.44354506141515,153,"GALNT12;SMCO4;AIMP2;SLC22A4;TTC8;TOR1B;GNPNAT1;SLC22A5;TMC6;SLC50A1;CMAS;NAT1;SYTL1;SLC25A35;NUS1;PTCD2;LYPLA1;BRF2;RRS1;FLNB;CDK7;PUS1;CRLS1;SLC35A2;CENPV;TRIAP1;SLC30A5;SPATS2;ACER3;SCO1;EBNA1BP2;SRPRA;TFB2M;UCHL5;TMEM69;DERL2;MESD;BCCIP;SLC25A15;LINC00667;PIP4K2C;BLOC1S4;CRIPT;SRPRB;COPZ1;MCTS1;NDUFA5;FBXO15;DCUN1D5;MYO1E","C7_IMMUNO"
